station_id,date,element,value,m_flag,q_flag,s_flag
US10adam002,2008-29,PRCP,0,,,N
US10adam002,2008-30,PRCP,61,,,N
US10adam002,2008-31,PRCP,180,,,N
US10adam002,2008-03,SNOW,0,,,N
US10adam002,2008-04,SNOW,0,,,N
US10adam002,2008-05,SNOW,0,,,N
US10adam002,2008-07,SNOW,0,,,N
US10adam002,2008-10,SNOW,0,,,N
US10adam002,2008-17,SNOW,0,,,N
US10adam002,2008-18,SNOW,0,,,N
US10adam002,2008-19,SNOW,0,,,N
US10adam002,2008-20,SNOW,0,,,N
US10adam002,2008-21,SNOW,0,,,N
US10adam002,2008-22,SNOW,0,,,N
US10adam002,2008-27,SNOW,0,,,N
US10adam002,2008-28,SNOW,0,,,N
US10adam002,2008-29,SNOW,0,,,N
US10adam002,2008-30,SNOW,0,,,N
US10adam002,2008-31,SNOW,0,,,N
US10adam002,2008-01,PRCP,3,,,N
US10adam002,2008-02,PRCP,0,,,N
US10adam002,2008-03,PRCP,3,,,N
US10adam002,2008-04,PRCP,79,,,N
US10adam002,2008-05,PRCP,0,,,N
US10adam002,2008-06,PRCP,0,,,N
US10adam002,2008-07,PRCP,0,,,N
US10adam002,2008-08,PRCP,74,,,N
US10adam002,2008-09,PRCP,0,,,N
US10adam002,2008-10,PRCP,102,,,N
US10adam002,2008-11,PRCP,246,,,N
US10adam002,2008-12,PRCP,0,T,,N
US10adam002,2008-13,PRCP,0,,,N
US10adam002,2008-14,PRCP,0,,,N
US10adam002,2008-15,PRCP,0,,,N
US10adam002,2008-16,PRCP,0,,,N
US10adam002,2008-17,PRCP,150,,,N
US10adam002,2008-18,PRCP,81,,,N
US10adam002,2008-19,PRCP,0,,,N
US10adam002,2008-20,PRCP,0,,,N
US10adam002,2008-21,PRCP,0,,,N
US10adam002,2008-22,PRCP,0,,,N
US10adam002,2008-23,PRCP,0,,,N
US10adam002,2008-24,PRCP,0,T,,N
US10adam002,2008-25,PRCP,81,,,N
US10adam002,2008-26,PRCP,3,,,N
US10adam002,2008-27,PRCP,71,,,N
US10adam002,2008-28,PRCP,0,,,N
US10adam002,2008-29,PRCP,0,,,N
US10adam002,2008-30,PRCP,0,,,N
US10adam002,2008-01,SNOW,0,,,N
US10adam002,2008-03,SNOW,0,,,N
US10adam002,2008-04,SNOW,0,,,N
US10adam002,2008-08,SNOW,0,,,N
US10adam002,2008-09,SNOW,0,,,N
US10adam002,2008-10,SNOW,0,,,N
US10adam002,2008-11,SNOW,0,,,N
US10adam002,2008-12,SNOW,0,,,N
US10adam002,2008-16,SNOW,0,,,N
US10adam002,2008-17,SNOW,0,,,N
US10adam002,2008-18,SNOW,0,,,N
US10adam002,2008-24,SNOW,0,,,N
US10adam002,2008-25,SNOW,0,,,N
US10adam002,2008-26,SNOW,0,,,N
US10adam002,2008-27,SNOW,0,,,N
US10adam002,2008-28,SNOW,0,,,N
US10adam002,2008-01,PRCP,0,,,N
US10adam002,2008-02,PRCP,10,,,N
US10adam002,2008-03,PRCP,48,,,N
US10adam002,2008-04,PRCP,0,,,N
US10adam002,2008-05,PRCP,0,,,N
US10adam002,2008-06,PRCP,0,,,N
US10adam002,2008-07,PRCP,132,,,N
US10adam002,2008-08,PRCP,0,,,N
US10adam002,2008-09,PRCP,43,,,N
US10adam002,2008-10,PRCP,130,,,N
US10adam002,2008-11,PRCP,221,,,N
US10adam002,2008-12,PRCP,0,,,N
US10adam002,2008-13,PRCP,0,,,N
US10adam002,2008-14,PRCP,0,,,N
US10adam002,2008-15,PRCP,0,,,N
US10adam002,2008-16,PRCP,13,,,N
US10adam002,2008-17,PRCP,0,,,N
US10adam002,2008-18,PRCP,0,,,N
US10adam002,2008-19,PRCP,0,,,N
US10adam002,2008-20,PRCP,0,,,N
US10adam002,2008-21,PRCP,0,T,,N
US10adam002,2008-22,PRCP,3,,,N
US10adam002,2008-23,PRCP,297,,,N
US10adam002,2008-24,PRCP,378,,,N
US10adam002,2008-25,PRCP,0,,,N
US10adam002,2008-26,PRCP,0,,,N
US10adam002,2008-27,PRCP,30,,,N
US10adam002,2008-28,PRCP,30,,,N
US10adam002,2008-29,PRCP,5,,,N
US10adam002,2008-30,PRCP,30,,,N
US10adam002,2008-31,PRCP,0,,,N
US10adam002,2008-02,SNOW,0,,,N
US10adam002,2008-03,SNOW,0,,,N
US10adam002,2008-04,SNOW,0,,,N
US10adam002,2008-05,SNOW,0,,,N
US10adam002,2008-06,SNOW,0,,,N
US10adam002,2008-07,SNOW,0,,,N
US10adam002,2008-08,SNOW,0,,,N
US10adam002,2008-09,SNOW,0,,,N
US10adam002,2008-10,SNOW,0,,,N
US10adam002,2008-11,SNOW,0,,,N
US10adam002,2008-12,SNOW,0,,,N
US10adam002,2008-13,SNOW,0,,,N
US10adam002,2008-14,SNOW,0,,,N
US10adam002,2008-16,SNOW,0,,,N
US10adam002,2008-21,SNOW,0,,,N
US10adam002,2008-22,SNOW,0,,,N
US10adam002,2008-23,SNOW,0,,,N
US10adam002,2008-24,SNOW,0,,,N
US10adam002,2008-25,SNOW,0,,,N
US10adam002,2008-26,SNOW,0,,,N
US10adam002,2008-27,SNOW,0,,,N
US10adam002,2008-28,SNOW,0,,,N
US10adam002,2008-29,SNOW,0,,,N
US10adam002,2008-30,SNOW,0,,,N
US10adam002,2008-31,SNOW,0,,,N
US10adam002,2008-01,PRCP,10,,,N
US10adam002,2008-02,PRCP,8,,,N
US10adam002,2008-03,PRCP,10,,,N
US10adam002,2008-04,PRCP,51,,,N
US10adam002,2008-05,PRCP,185,,,N
US10adam002,2008-06,PRCP,130,,,N
US10adam002,2008-07,PRCP,0,,,N
US10adam002,2008-08,PRCP,23,,,N
US10adam002,2008-09,PRCP,0,,,N
US10adam002,2008-10,PRCP,0,,,N
US10adam002,2008-11,PRCP,0,,,N
US10adam002,2008-12,PRCP,38,,,N
US10adam002,2008-13,PRCP,0,,,N
US10adam002,2008-14,PRCP,0,,,N
US10adam002,2008-15,PRCP,0,,,N
US10adam002,2008-16,PRCP,0,,,N
US10adam002,2008-17,PRCP,13,,,N
US10adam002,2008-18,PRCP,25,,,N
US10adam002,2008-19,PRCP,0,T,,N
US10adam002,2008-20,PRCP,3,,,N
US10adam002,2008-21,PRCP,28,,,N
US10adam002,2008-22,PRCP,0,T,,N
US10adam002,2008-23,PRCP,0,,,N
US10adam002,2008-24,PRCP,107,,,N
US10adam002,2008-25,PRCP,0,,,N
US10adam002,2008-26,PRCP,0,,,N
US10adam002,2008-27,PRCP,152,,,N
US10adam002,2008-28,PRCP,0,,,N
US10adam002,2008-29,PRCP,0,,,N
US10adam002,2008-30,PRCP,0,,,N
US10adam002,2008-01,SNOW,0,,,N
US10adam002,2008-02,SNOW,0,,,N
US10adam002,2008-03,SNOW,0,,,N
US10adam002,2008-04,SNOW,0,,,N
US10adam002,2008-05,SNOW,0,,,N
US10adam002,2008-06,SNOW,0,,,N
US10adam002,2008-07,SNOW,0,,,N
US10adam002,2008-08,SNOW,0,,,N
US10adam002,2008-12,SNOW,0,,,N
US10adam002,2008-13,SNOW,0,,,N
US10adam002,2008-16,SNOW,0,,,N
US10adam002,2008-17,SNOW,0,,,N
US10adam002,2008-18,SNOW,0,,,N
US10adam002,2008-19,SNOW,0,,,N
US10adam002,2008-20,SNOW,0,,,N
US10adam002,2008-21,SNOW,0,,,N
US10adam002,2008-22,SNOW,0,,,N
US10adam002,2008-23,SNOW,0,,,N
US10adam002,2008-24,SNOW,0,,,N
US10adam002,2008-25,SNOW,0,,,N
US10adam002,2008-26,SNOW,0,,,N
US10adam002,2008-27,SNOW,0,,,N
US10adam002,2008-01,PRCP,0,,,N
US10adam002,2008-02,PRCP,0,,,N
US10adam002,2008-03,PRCP,0,,,N
US10adam002,2008-04,PRCP,0,,,N
US10adam002,2008-05,PRCP,0,,,N
US10adam002,2008-06,PRCP,0,,,N
US10adam002,2008-07,PRCP,0,T,,N
US10adam002,2008-08,PRCP,53,,,N
US10adam002,2008-09,PRCP,0,,,N
US10adam002,2008-10,PRCP,20,,,N
US10adam002,2008-11,PRCP,0,,,N
US10adam002,2008-12,PRCP,0,,,N
US10adam002,2008-13,PRCP,0,,,N
US10adam002,2008-14,PRCP,0,,,N
US10adam002,2008-15,PRCP,147,,,N
US10adam002,2008-16,PRCP,572,,,N
US10adam002,2008-17,PRCP,0,,,N
US10adam002,2008-18,PRCP,333,,,N
US10adam002,2008-19,PRCP,0,,,N
US10adam002,2008-20,PRCP,0,,,N
US10adam002,2008-21,PRCP,0,,,N
US10adam002,2008-22,PRCP,0,,,N
US10adam002,2008-23,PRCP,0,,,N
US10adam002,2008-24,PRCP,0,,,N
US10adam002,2008-25,PRCP,0,T,,N
US10adam002,2008-26,PRCP,0,,,N
US10adam002,2008-27,PRCP,0,,,N
US10adam002,2008-28,PRCP,0,,,N
US10adam002,2008-29,PRCP,0,,,N
US10adam002,2008-30,PRCP,0,T,,N
US10adam002,2008-31,PRCP,0,,,N
US10adam002,2008-04,SNOW,0,,,N
US10adam002,2008-05,SNOW,0,,,N
US10adam002,2008-06,SNOW,0,,,N
US10adam002,2008-07,SNOW,0,,,N
US10adam002,2008-08,SNOW,0,,,N
US10adam002,2008-09,SNOW,0,,,N
US10adam002,2008-10,SNOW,0,,,N
US10adam002,2008-11,SNOW,0,,,N
US10adam002,2008-15,SNOW,0,,,N
US10adam002,2008-16,SNOW,0,,,N
US10adam002,2008-17,SNOW,0,,,N
US10adam002,2008-18,SNOW,0,,,N
US10adam002,2008-25,SNOW,0,,,N
US10adam002,2008-30,SNOW,0,,,N
US10adam002,2008-31,SNOW,0,,,N
US10adam002,2008-01,PRCP,0,,,N
US10adam002,2008-02,PRCP,0,,,N
US10adam002,2008-03,PRCP,0,,,N
US10adam002,2008-04,PRCP,0,,,N
US10adam002,2008-05,PRCP,3,,,N
US10adam002,2008-06,PRCP,0,T,,N
US10adam002,2008-07,PRCP,53,,,N
US10adam002,2008-08,PRCP,0,,,N
US10adam002,2008-09,PRCP,0,T,,N
US10adam002,2008-10,PRCP,168,,,N
US10adam002,2008-11,PRCP,0,,,N
US10adam002,2008-12,PRCP,102,,,N
US10adam002,2008-13,PRCP,0,,,N
US10adam002,2008-14,PRCP,46,,,N
US10adam002,2008-15,PRCP,0,,,N
US10adam002,2008-16,PRCP,0,,,N
US10adam002,2008-17,PRCP,0,,,N
US10adam002,2008-18,PRCP,0,,,N
US10adam002,2008-19,PRCP,0,,,N
US10adam002,2008-20,PRCP,0,,,N
US10adam002,2008-21,PRCP,0,,,N
US10adam002,2008-22,PRCP,0,,,N
US10adam002,2008-23,PRCP,18,,,N
US10adam002,2008-24,PRCP,36,,,N
US10adam002,2008-25,PRCP,0,,,N
US10adam002,2008-26,PRCP,0,,,N
US10adam002,2008-27,PRCP,36,,,N
US10adam002,2008-28,PRCP,0,,,N
US10adam002,2008-29,PRCP,0,,,N
US10adam002,2008-30,PRCP,0,,,N
US10adam002,2008-31,PRCP,0,,,N
US10adam002,2008-05,SNOW,0,,,N
US10adam002,2008-06,SNOW,0,,,N
US10adam002,2008-07,SNOW,0,,,N
US10adam002,2008-08,SNOW,0,,,N
US10adam002,2008-09,SNOW,0,,,N
US10adam002,2008-10,SNOW,0,,,N
US10adam002,2008-12,SNOW,0,,,N
US10adam002,2008-14,SNOW,0,,,N
US10adam002,2008-15,SNOW,0,,,N
US10adam002,2008-23,SNOW,0,,,N
US10adam002,2008-24,SNOW,0,,,N
US10adam002,2008-25,SNOW,0,,,N
US10adam002,2008-26,SNOW,0,,,N
US10adam002,2008-27,SNOW,0,,,N
US10adam002,2008-28,SNOW,0,,,N
US10adam002,2008-01,PRCP,0,,,N
US10adam002,2008-02,PRCP,86,,,N
US10adam002,2008-03,PRCP,38,,,N
US10adam002,2008-04,PRCP,0,,,N
US10adam002,2008-05,PRCP,0,,,N
US10adam002,2008-06,PRCP,10,,,N
US10adam002,2008-07,PRCP,38,,,N
US10adam002,2008-08,PRCP,150,,,N
US10adam002,2008-09,PRCP,20,,,N
US10adam002,2008-10,PRCP,0,,,N
US10adam002,2008-11,PRCP,25,,,N
US10adam002,2008-12,PRCP,142,,,N
US10adam002,2008-13,PRCP,74,,,N
US10adam002,2008-14,PRCP,0,,,N
US10adam002,2008-15,PRCP,0,,,N
US10adam002,2008-16,PRCP,0,,,N
US10adam002,2008-17,PRCP,0,,,N
US10adam002,2008-18,PRCP,0,,,N
US10adam002,2008-19,PRCP,0,,,N
US10adam002,2008-20,PRCP,0,,,N
US10adam002,2008-21,PRCP,0,,,N
US10adam002,2008-22,PRCP,0,,,N
US10adam002,2008-23,PRCP,0,,,N
US10adam002,2008-24,PRCP,5,,,N
US10adam002,2008-25,PRCP,0,,,N
US10adam002,2008-26,PRCP,0,,,N
US10adam002,2008-27,PRCP,0,,,N
US10adam002,2008-28,PRCP,0,,,N
US10adam002,2008-29,PRCP,0,,,N
US10adam002,2008-30,PRCP,0,,,N
US10adam002,2008-01,SNOW,0,,,N
US10adam002,2008-02,SNOW,0,,,N
US10adam002,2008-03,SNOW,0,,,N
US10adam002,2008-06,SNOW,0,,,N
US10adam002,2008-07,SNOW,0,,,N
US10adam002,2008-08,SNOW,0,,,N
US10adam002,2008-09,SNOW,0,,,N
US10adam002,2008-10,SNOW,0,,,N
US10adam002,2008-11,SNOW,0,,,N
US10adam002,2008-12,SNOW,0,,,N
US10adam002,2008-13,SNOW,0,,,N
US10adam002,2008-14,SNOW,0,,,N
US10adam002,2008-15,SNOW,0,,,N
US10adam002,2008-23,SNOW,0,,,N
US10adam002,2008-24,SNOW,0,,,N
US10adam002,2008-27,SNOW,0,,,N
US10adam002,2008-28,SNOW,0,,,N
US10adam002,2008-01,PRCP,0,,,N
US10adam002,2008-02,PRCP,0,,,N
US10adam002,2008-03,PRCP,0,,,N
US10adam002,2008-04,PRCP,0,,,N
US10adam002,2008-05,PRCP,0,,,N
US10adam002,2008-06,PRCP,25,,,N
US10adam002,2008-07,PRCP,300,,,N
US10adam002,2008-08,PRCP,0,,,N
US10adam002,2008-09,PRCP,0,,,N
US10adam002,2008-10,PRCP,0,,,N
US10adam002,2008-11,PRCP,0,,,N
US10adam002,2008-12,PRCP,38,,,N
US10adam002,2008-13,PRCP,478,,,N
US10adam002,2008-14,PRCP,0,,,N
US10adam002,2008-15,PRCP,284,,,N
US10adam002,2008-16,PRCP,0,,,N
US10adam002,2008-17,PRCP,5,,,N
US10adam002,2008-18,PRCP,0,,,N
US10adam002,2008-19,PRCP,0,,,N
US10adam002,2008-20,PRCP,0,,,N
US10adam002,2008-21,PRCP,13,,,N
US10adam002,2008-22,PRCP,490,,,N
US10adam002,2008-23,PRCP,119,,,N
US10adam002,2008-24,PRCP,20,,,N
US10adam002,2008-25,PRCP,0,,,N
US10adam002,2008-26,PRCP,0,,,N
US10adam002,2008-27,PRCP,0,,,N
US10adam002,2008-28,PRCP,0,,,N
US10adam002,2008-29,PRCP,0,,,N
US10adam002,2008-30,PRCP,0,,,N
US10adam002,2008-31,PRCP,0,,,N
US10adam002,2008-06,SNOW,0,,,N
US10adam002,2008-07,SNOW,0,,,N
US10adam002,2008-08,SNOW,0,,,N
US10adam002,2008-09,SNOW,0,,,N
US10adam002,2008-12,SNOW,0,,,N
US10adam002,2008-13,SNOW,0,,,N
US10adam002,2008-14,SNOW,0,,,N
US10adam002,2008-15,SNOW,0,,,N
US10adam002,2008-16,SNOW,0,,,N
US10adam002,2008-17,SNOW,0,,,N
US10adam002,2008-21,SNOW,0,,,N
US10adam002,2008-22,SNOW,0,,,N
US10adam002,2008-23,SNOW,0,,,N
US10adam002,2008-24,SNOW,0,,,N
US10adam002,2008-27,SNOW,0,,,N
US10adam002,2008-01,PRCP,0,,,N
US10adam002,2008-02,PRCP,0,,,N
US10adam002,2008-03,PRCP,0,,,N
US10adam002,2008-04,PRCP,0,,,N
US10adam002,2008-05,PRCP,0,,,N
US10adam002,2008-06,PRCP,0,T,,N
US10adam002,2008-07,PRCP,0,,,N
US10adam002,2008-08,PRCP,0,,,N
US10adam002,2008-09,PRCP,0,,,N
US10adam002,2008-10,PRCP,0,,,N
US10adam002,2008-11,PRCP,201,,,N
US10adam002,2008-12,PRCP,0,T,,N
US10adam002,2008-13,PRCP,0,,,N
US10adam002,2008-14,PRCP,15,,,N
US10adam002,2008-15,PRCP,0,,,N
US10adam002,2008-16,PRCP,0,,,N
US10adam002,2008-17,PRCP,0,,,N
US10adam002,2008-18,PRCP,0,,,N
US10adam002,2008-19,PRCP,0,,,N
US10adam002,2008-20,PRCP,0,,,N
US10adam002,2008-21,PRCP,0,,,N
US10adam002,2008-22,PRCP,0,,,N
US10adam002,2008-23,PRCP,0,,,N
US10adam002,2008-24,PRCP,0,,,N
US10adam002,2008-25,PRCP,0,,,N
US10adam002,2008-26,PRCP,0,,,N
US10adam002,2008-27,PRCP,0,,,N
US10adam002,2008-28,PRCP,0,,,N
US10adam002,2008-29,PRCP,0,T,,N
US10adam002,2008-30,PRCP,0,,,N
US10adam002,2008-06,SNOW,0,,,N
US10adam002,2008-11,SNOW,0,,,N
US10adam002,2008-12,SNOW,0,,,N
US10adam002,2008-14,SNOW,0,,,N
US10adam002,2008-29,SNOW,0,,,N
US10adam002,2008-01,PRCP,0,T,,N
US10adam002,2008-02,PRCP,0,,,N
US10adam002,2008-03,PRCP,0,T,,N
US10adam002,2008-04,PRCP,0,,,N
US10adam002,2008-05,PRCP,0,,,N
US10adam002,2008-06,PRCP,0,,,N
US10adam002,2008-07,PRCP,0,,,N
US10adam002,2008-08,PRCP,0,,,N
US10adam002,2008-09,PRCP,0,T,,N
US10adam002,2008-10,PRCP,0,T,,N
US10adam002,2008-11,PRCP,0,,,N
US10adam002,2008-12,PRCP,0,T,,N
US10adam002,2008-13,PRCP,0,,,N
US10adam002,2008-14,PRCP,0,T,,N
US10adam002,2008-15,PRCP,0,T,,N
US10adam002,2008-16,PRCP,10,,,N
US10adam002,2008-17,PRCP,8,,,N
US10adam002,2008-18,PRCP,0,,,N
US10adam002,2008-19,PRCP,147,,,N
US10adam002,2008-20,PRCP,0,,,N
US10adam002,2008-21,PRCP,0,,,N
US10adam002,2008-22,PRCP,0,,,N
US10adam002,2008-23,PRCP,0,T,,N
US10adam002,2008-24,PRCP,15,,,N
US10adam002,2008-25,PRCP,0,,,N
US10adam002,2008-26,PRCP,0,,,N
US10adam002,2008-27,PRCP,0,,,N
US10adam002,2008-28,PRCP,0,,,N
US10adam002,2008-29,PRCP,0,,,N
US10adam002,2008-30,PRCP,0,,,N
US10adam002,2008-31,PRCP,0,,,N
US10adam002,2008-01,SNOW,0,,,N
US10adam002,2008-03,SNOW,0,,,N
US10adam002,2008-08,SNOW,0,,,N
US10adam002,2008-09,SNOW,0,,,N
US10adam002,2008-10,SNOW,0,,,N
US10adam002,2008-12,SNOW,0,,,N
US10adam002,2008-14,SNOW,0,,,N
US10adam002,2008-15,SNOW,0,,,N
US10adam002,2008-16,SNOW,0,,,N
US10adam002,2008-17,SNOW,0,,,N
US10adam002,2008-18,SNOW,0,,,N
US10adam002,2008-19,SNOW,0,,,N
US10adam002,2008-20,SNOW,0,,,N
US10adam002,2008-23,SNOW,0,,,N
US10adam002,2008-24,SNOW,0,,,N
US10adam002,2009-01,PRCP,0,,,N
US10adam002,2009-02,PRCP,0,,,N
US10adam002,2009-03,PRCP,0,,,N
US10adam002,2009-04,PRCP,0,,,N
US10adam002,2009-05,PRCP,0,,,N
US10adam002,2009-06,PRCP,0,,,N
US10adam002,2009-07,PRCP,0,,,N
US10adam002,2009-08,PRCP,0,,,N
US10adam002,2009-09,PRCP,0,,,N
US10adam002,2009-10,PRCP,10,,,N
US10adam002,2009-11,PRCP,0,,,N
US10adam002,2009-12,PRCP,0,,,N
US10adam002,2009-13,PRCP,0,,,N
US10adam002,2009-14,PRCP,0,,,N
US10adam002,2009-15,PRCP,0,,,N
US10adam002,2009-16,PRCP,0,T,,N
US10adam002,2009-17,PRCP,0,,,N
US10adam002,2009-18,PRCP,0,,,N
US10adam002,2009-19,PRCP,0,,,N
US10adam002,2009-20,PRCP,0,,,N
US10adam002,2009-21,PRCP,0,,,N
US10adam002,2009-22,PRCP,0,,,N
US10adam002,2009-23,PRCP,3,,,N
US10adam002,2009-24,PRCP,8,,,N
US10adam002,2009-25,PRCP,3,,,N
US10adam002,2009-26,PRCP,15,,,N
US10adam002,2009-27,PRCP,13,,,N
US10adam002,2009-28,PRCP,3,,,N
US10adam002,2009-29,PRCP,0,,,N
US10adam002,2009-30,PRCP,0,,,N
US10adam002,2009-31,PRCP,0,,,N
US10adam002,2009-10,SNOW,0,,,N
US10adam002,2009-12,SNOW,0,,,N
US10adam002,2009-16,SNOW,0,,,N
US10adam002,2009-17,SNOW,0,,,N
US10adam002,2009-23,SNOW,0,,,N
US10adam002,2009-24,SNOW,0,,,N
US10adam002,2009-25,SNOW,0,,,N
US10adam002,2009-26,SNOW,0,,,N
US10adam002,2009-27,SNOW,0,,,N
US10adam002,2009-28,SNOW,0,,,N
US10adam002,2009-29,SNOW,0,,,N
US10adam002,2009-30,SNOW,0,,,N
US10adam002,2009-01,PRCP,0,,,N
US10adam002,2009-02,PRCP,0,,,N
US10adam002,2009-03,PRCP,0,T,,N
US10adam002,2009-04,PRCP,0,,,N
US10adam002,2009-05,PRCP,0,,,N
US10adam002,2009-06,PRCP,0,,,N
US10adam002,2009-07,PRCP,0,,,N
US10adam002,2009-08,PRCP,0,,,N
US10adam002,2009-09,PRCP,8,,,N
US10adam002,2009-10,PRCP,15,,,N
US10adam002,2009-11,PRCP,0,,,N
US10adam002,2009-12,PRCP,0,,,N
US10adam002,2009-13,PRCP,0,,,N
US10adam002,2009-14,PRCP,66,,,N
US10adam002,2009-15,PRCP,0,,,N
US10adam002,2009-16,PRCP,0,,,N
US10adam002,2009-17,PRCP,0,,,N
US10adam002,2009-18,PRCP,0,T,,N
US10adam002,2009-19,PRCP,0,,,N
US10adam002,2009-20,PRCP,0,,,N
US10adam002,2009-21,PRCP,0,,,N
US10adam002,2009-22,PRCP,0,,,N
US10adam002,2009-23,PRCP,0,,,N
US10adam002,2009-24,PRCP,0,,,N
US10adam002,2009-25,PRCP,3,,,N
US10adam002,2009-26,PRCP,0,,,N
US10adam002,2009-27,PRCP,0,,,N
US10adam002,2009-28,PRCP,5,,,N
US10adam002,2009-03,SNOW,0,,,N
US10adam002,2009-08,SNOW,0,,,N
US10adam002,2009-09,SNOW,0,,,N
US10adam002,2009-10,SNOW,0,,,N
US10adam002,2009-13,SNOW,0,,,N
US10adam002,2009-14,SNOW,0,,,N
US10adam002,2009-17,SNOW,0,,,N
US10adam002,2009-18,SNOW,0,,,N
US10adam002,2009-25,SNOW,0,,,N
US10adam002,2009-28,SNOW,0,,,N
US10adam002,2009-01,PRCP,0,,,N
US10adam002,2009-02,PRCP,0,,,N
US10adam002,2009-03,PRCP,0,,,N
US10adam002,2009-04,PRCP,0,,,N
US10adam002,2009-05,PRCP,0,,,N
US10adam002,2009-06,PRCP,0,,,N
US10adam002,2009-07,PRCP,0,,,N
US10adam002,2009-08,PRCP,3,,,N
US10adam002,2009-09,PRCP,0,,,N
US10adam002,2009-10,PRCP,0,T,,N
US10adam002,2009-11,PRCP,0,T,,N
US10adam002,2009-12,PRCP,0,,,N
US10adam002,2009-13,PRCP,0,,,N
US10adam002,2009-14,PRCP,0,,,N
US10adam002,2009-15,PRCP,0,,,N
US10adam002,2009-16,PRCP,0,,,N
US10adam002,2009-17,PRCP,0,,,N
US10adam002,2009-18,PRCP,3,,,N
US10adam002,2009-19,PRCP,0,,,N
US10adam002,2009-20,PRCP,0,,,N
US10adam002,2009-21,PRCP,0,,,N
US10adam002,2009-22,PRCP,0,T,,N
US10adam002,2009-23,PRCP,0,,,N
US10adam002,2009-24,PRCP,0,T,,N
US10adam002,2009-25,PRCP,0,T,,N
US10adam002,2009-26,PRCP,0,T,,N
US10adam002,2009-27,PRCP,0,,,N
US10adam002,2009-28,PRCP,0,,,N
US10adam002,2009-29,PRCP,0,,,N
US10adam002,2009-30,PRCP,0,,,N
US10adam002,2009-31,PRCP,0,T,,N
US10adam002,2009-01,SNOW,0,,,N
US10adam002,2009-02,SNOW,0,,,N
US10adam002,2009-07,SNOW,0,,,N
US10adam002,2009-08,SNOW,0,,,N
US10adam002,2009-10,SNOW,0,,,N
US10adam002,2009-11,SNOW,0,,,N
US10adam002,2009-14,SNOW,0,,,N
US10adam002,2009-18,SNOW,0,,,N
US10adam002,2009-22,SNOW,0,,,N
US10adam002,2009-23,SNOW,0,,,N
US10adam002,2009-24,SNOW,0,,,N
US10adam002,2009-25,SNOW,0,,,N
US10adam002,2009-26,SNOW,0,,,N
US10adam002,2009-31,SNOW,0,,,N
US10adam002,2009-01,PRCP,0,,,N
US10adam002,2009-02,PRCP,0,,,N
US10adam002,2009-03,PRCP,0,,,N
US10adam002,2009-04,PRCP,0,,,N
US10adam002,2009-05,PRCP,46,,,N
US10adam002,2009-06,PRCP,0,,,N
US10adam002,2009-07,PRCP,0,,,N
US10adam002,2009-08,PRCP,0,,,N
US10adam002,2009-09,PRCP,0,,,N
US10adam002,2009-10,PRCP,20,,,N
US10adam002,2009-11,PRCP,0,,,N
US10adam002,2009-12,PRCP,8,,,N
US10adam002,2009-13,PRCP,48,,,N
US10adam002,2009-14,PRCP,0,,,N
US10adam002,2009-15,PRCP,8,,,N
US10adam002,2009-16,PRCP,0,T,,N
US10adam002,2009-17,PRCP,0,,,N
US10adam002,2009-18,PRCP,76,,,N
US10adam002,2009-19,PRCP,0,T,,N
US10adam002,2009-20,PRCP,0,,,N
US10adam002,2009-21,PRCP,0,,,N
US10adam002,2009-22,PRCP,0,,,N
US10adam002,2009-23,PRCP,0,,,N
US10adam002,2009-24,PRCP,0,,,N
US10adam002,2009-25,PRCP,0,,,N
US10adam002,2009-26,PRCP,15,,,N
US10adam002,2009-27,PRCP,8,,,N
US10adam002,2009-28,PRCP,0,T,,N
US10adam002,2009-29,PRCP,56,,,N
US10adam002,2009-30,PRCP,310,,,N
US10adam002,2009-05,SNOW,0,,,N
US10adam002,2009-10,SNOW,0,,,N
US10adam002,2009-11,SNOW,0,,,N
US10adam002,2009-12,SNOW,0,,,N
US10adam002,2009-13,SNOW,0,,,N
US10adam002,2009-14,SNOW,0,,,N
US10adam002,2009-15,SNOW,0,,,N
US10adam002,2009-16,SNOW,0,,,N
US10adam002,2009-17,SNOW,0,,,N
US10adam002,2009-18,SNOW,0,,,N
US10adam002,2009-19,SNOW,0,,,N
US10adam002,2009-26,SNOW,0,,,N
US10adam002,2009-27,SNOW,0,,,N
US10adam002,2009-28,SNOW,0,,,N
US10adam002,2009-29,SNOW,0,,,N
US10adam002,2009-30,SNOW,0,,,N
US10adam002,2009-01,PRCP,61,,,N
US10adam002,2009-02,PRCP,0,,,N
US10adam002,2009-03,PRCP,10,,,N
US10adam002,2009-04,PRCP,91,,,N
US10adam002,2009-05,PRCP,0,T,,N
US10adam002,2009-06,PRCP,5,,,N
US10adam002,2009-07,PRCP,3,,,N
US10adam002,2009-08,PRCP,89,,,N
US10adam002,2009-09,PRCP,0,,,N
US10adam002,2009-10,PRCP,0,T,,N
US10adam002,2009-11,PRCP,33,,,N
US10adam002,2009-12,PRCP,0,,,N
US10adam002,2009-13,PRCP,18,,,N
US10adam002,2009-14,PRCP,0,,,N
US10adam002,2009-15,PRCP,0,,,N
US10adam002,2009-16,PRCP,10,,,N
US10adam002,2009-17,PRCP,0,,,N
US10adam002,2009-18,PRCP,0,,,N
US10adam002,2009-19,PRCP,0,,,N
US10adam002,2009-20,PRCP,0,,,N
US10adam002,2009-21,PRCP,0,,,N
US10adam002,2009-22,PRCP,0,,,N
