station_id,date,element,value,m_flag,q_flag,s_flag
US009052008,2010-17,PRCP,0,,,C
US009052008,2010-18,PRCP,0,,,C
US009052008,2010-19,PRCP,0,,,C
US009052008,2010-20,PRCP,0,,,C
US009052008,2010-21,PRCP,0,,,C
US009052008,2010-22,PRCP,0,,,C
US009052008,2010-23,PRCP,0,,,C
US009052008,2010-24,PRCP,0,,,C
US009052008,2010-25,PRCP,0,,,C
US009052008,2010-26,PRCP,0,,,C
US009052008,2010-27,PRCP,0,,,C
US009052008,2010-28,PRCP,0,,,C
US009052008,2010-29,PRCP,0,,,C
US009052008,2010-30,PRCP,0,,,C
US009052008,2010-31,PRCP,0,,,C
US009052008,2010-01,SNWD,180,,,C
US009052008,2010-02,SNWD,180,,,C
US009052008,2010-03,SNWD,180,,,C
US009052008,2010-04,SNWD,180,,,C
US009052008,2010-05,SNWD,180,,,C
US009052008,2010-06,SNWD,170,,,C
US009052008,2010-07,SNWD,170,,,C
US009052008,2010-08,SNWD,130,,,C
US009052008,2010-09,SNWD,80,,,C
US009052008,2010-10,SNWD,60,,,C
US009052008,2010-11,SNWD,40,,,C
US009052008,2010-12,SNWD,30,,,C
US009052008,2010-01,TMAX,245,,,C
US009052008,2010-02,TMAX,187,,,C
US009052008,2010-03,TMAX,184,,,C
US009052008,2010-04,TMAX,166,,,C
US009052008,2010-05,TMAX,152,,,C
US009052008,2010-06,TMAX,90,,,C
US009052008,2010-07,TMAX,115,,,C
US009052008,2010-08,TMAX,145,,,C
US009052008,2010-09,TMAX,185,,,C
US009052008,2010-10,TMAX,173,,,C
US009052008,2010-11,TMAX,213,,,C
US009052008,2010-12,TMAX,200,,,C
US009052008,2010-13,TMAX,266,,,C
US009052008,2010-14,TMAX,247,,,C
US009052008,2010-15,TMAX,191,,,C
US009052008,2010-16,TMAX,154,,,C
US009052008,2010-17,TMAX,173,,,C
US009052008,2010-18,TMAX,182,,,C
US009052008,2010-19,TMAX,196,,,C
US009052008,2010-20,TMAX,215,,,C
US009052008,2010-21,TMAX,219,,,C
US009052008,2010-22,TMAX,227,,,C
US009052008,2010-23,TMAX,157,,,C
US009052008,2010-24,TMAX,202,,,C
US009052008,2010-25,TMAX,126,,,C
US009052008,2010-26,TMAX,127,,,C
US009052008,2010-27,TMAX,166,,,C
US009052008,2010-29,TMAX,207,,,C
US009052008,2010-30,TMAX,178,,,C
US009052008,2010-01,TMIN,73,,,C
US009052008,2010-02,TMIN,21,,,C
US009052008,2010-03,TMIN,-26,,,C
US009052008,2010-04,TMIN,14,,,C
US009052008,2010-05,TMIN,-7,,,C
US009052008,2010-06,TMIN,34,,,C
US009052008,2010-07,TMIN,2,,,C
US009052008,2010-08,TMIN,-29,,,C
US009052008,2010-09,TMIN,-1,,,C
US009052008,2010-10,TMIN,27,,,C
US009052008,2010-11,TMIN,7,,,C
US009052008,2010-12,TMIN,90,,,C
US009052008,2010-13,TMIN,112,,,C
US009052008,2010-14,TMIN,131,,,C
US009052008,2010-15,TMIN,64,,,C
US009052008,2010-16,TMIN,33,,,C
US009052008,2010-17,TMIN,3,,,C
US009052008,2010-18,TMIN,20,,,C
US009052008,2010-19,TMIN,53,,,C
US009052008,2010-20,TMIN,58,,,C
US009052008,2010-21,TMIN,49,,,C
US009052008,2010-22,TMIN,43,,,C
US009052008,2010-23,TMIN,87,,,C
US009052008,2010-24,TMIN,100,,,C
US009052008,2010-25,TMIN,76,,,C
US009052008,2010-26,TMIN,60,,,C
US009052008,2010-27,TMIN,47,,,C
US009052008,2010-29,TMIN,111,,,C
US009052008,2010-30,TMIN,80,,,C
US009052008,2010-01,PRCP,0,,,C
US009052008,2010-02,PRCP,0,,,C
US009052008,2010-03,PRCP,0,,,C
US009052008,2010-04,PRCP,0,,,C
US009052008,2010-05,PRCP,0,,,C
US009052008,2010-06,PRCP,94,,,C
US009052008,2010-07,PRCP,0,,,C
US009052008,2010-08,PRCP,0,,,C
US009052008,2010-09,PRCP,0,,,C
US009052008,2010-10,PRCP,0,,,C
US009052008,2010-11,PRCP,0,,,C
US009052008,2010-12,PRCP,0,,,C
US009052008,2010-13,PRCP,0,,,C
US009052008,2010-14,PRCP,86,,,C
US009052008,2010-15,PRCP,32,,,C
US009052008,2010-16,PRCP,0,,,C
US009052008,2010-17,PRCP,0,,,C
US009052008,2010-18,PRCP,0,,,C
US009052008,2010-19,PRCP,0,,,C
US009052008,2010-20,PRCP,0,,,C
US009052008,2010-21,PRCP,0,,,C
US009052008,2010-22,PRCP,0,,,C
US009052008,2010-23,PRCP,42,,,C
US009052008,2010-24,PRCP,296,,,C
US009052008,2010-25,PRCP,20,,,C
US009052008,2010-26,PRCP,102,,,C
US009052008,2010-27,PRCP,0,,,C
US009052008,2010-29,PRCP,9,,,C
US009052008,2010-30,PRCP,16,,,C
US009052008,2010-01,TMAX,159,,,C
US009052008,2010-02,TMAX,157,,,C
US009052008,2010-03,TMAX,172,,,C
US009052008,2010-04,TMAX,211,,,C
US009052008,2010-05,TMAX,136,,,C
US009052008,2010-06,TMAX,115,,,C
US009052008,2010-07,TMAX,85,,,C
US009052008,2010-08,TMAX,124,,,C
US009052008,2010-09,TMAX,137,,,C
US009052008,2010-10,TMAX,108,,,C
US009052008,2010-11,TMAX,78,,,C
US009052008,2010-12,TMAX,68,,,C
US009052008,2010-13,TMAX,104,,,C
US009052008,2010-14,TMAX,209,,,C
US009052008,2010-15,TMAX,210,,,C
US009052008,2010-16,TMAX,225,,,C
US009052008,2010-17,TMAX,238,,,C
US009052008,2010-18,TMAX,252,,,C
US009052008,2010-19,TMAX,249,,,C
US009052008,2010-20,TMAX,247,,,C
US009052008,2010-21,TMAX,231,,,C
US009052008,2010-22,TMAX,305,,,C
US009052008,2010-23,TMAX,284,,,C
US009052008,2010-24,TMAX,321,,,C
US009052008,2010-25,TMAX,225,,,C
US009052008,2010-26,TMAX,262,,,C
US009052008,2010-27,TMAX,296,,,C
US009052008,2010-28,TMAX,311,,,C
US009052008,2010-29,TMAX,314,,,C
US009052008,2010-30,TMAX,231,,,C
US009052008,2010-31,TMAX,241,,,C
US009052008,2010-01,TMIN,54,,,C
US009052008,2010-02,TMIN,48,,,C
US009052008,2010-03,TMIN,19,,,C
US009052008,2010-04,TMIN,56,,,C
US009052008,2010-05,TMIN,33,,,C
US009052008,2010-06,TMIN,21,,,C
US009052008,2010-07,TMIN,25,,,C
US009052008,2010-08,TMIN,9,,,C
US009052008,2010-09,TMIN,-6,,,C
US009052008,2010-10,TMIN,59,,,C
US009052008,2010-11,TMIN,35,,,C
US009052008,2010-12,TMIN,46,,,C
US009052008,2010-13,TMIN,51,,,C
US009052008,2010-14,TMIN,30,,,C
US009052008,2010-15,TMIN,65,,,C
US009052008,2010-16,TMIN,88,,,C
US009052008,2010-17,TMIN,64,,,C
US009052008,2010-18,TMIN,70,,,C
US009052008,2010-19,TMIN,80,,,C
US009052008,2010-20,TMIN,94,,,C
US009052008,2010-21,TMIN,124,,,C
US009052008,2010-22,TMIN,131,,,C
US009052008,2010-23,TMIN,166,,,C
US009052008,2010-24,TMIN,146,,,C
US009052008,2010-25,TMIN,126,,,C
US009052008,2010-26,TMIN,105,,,C
US009052008,2010-27,TMIN,126,,,C
US009052008,2010-28,TMIN,119,,,C
US009052008,2010-29,TMIN,157,,,C
US009052008,2010-30,TMIN,95,,,C
US009052008,2010-31,TMIN,69,,,C
US009052008,2010-01,PRCP,0,,,C
US009052008,2010-02,PRCP,0,,,C
US009052008,2010-03,PRCP,0,,,C
US009052008,2010-04,PRCP,0,,,C
US009052008,2010-05,PRCP,0,,,C
US009052008,2010-06,PRCP,43,,,C
US009052008,2010-07,PRCP,9,,,C
US009052008,2010-08,PRCP,0,,,C
US009052008,2010-09,PRCP,0,,,C
US009052008,2010-10,PRCP,196,,,C
US009052008,2010-11,PRCP,8,,,C
US009052008,2010-12,PRCP,16,,,C
US009052008,2010-13,PRCP,2,,,C
US009052008,2010-14,PRCP,0,,,C
US009052008,2010-15,PRCP,0,,,C
US009052008,2010-16,PRCP,0,,,C
US009052008,2010-17,PRCP,0,,,C
US009052008,2010-18,PRCP,0,,,C
US009052008,2010-19,PRCP,0,,,C
US009052008,2010-20,PRCP,0,,,C
US009052008,2010-21,PRCP,0,,,C
US009052008,2010-22,PRCP,30,,,C
US009052008,2010-23,PRCP,4,,,C
US009052008,2010-24,PRCP,20,,,C
US009052008,2010-25,PRCP,34,,,C
US009052008,2010-26,PRCP,0,,,C
US009052008,2010-27,PRCP,0,,,C
US009052008,2010-28,PRCP,0,,,C
US009052008,2010-29,PRCP,0,,,C
US009052008,2010-30,PRCP,40,,,C
US009052008,2010-31,PRCP,6,,,C
US009052008,2010-08,SNWD,10,,,C
US009052008,2010-11,SNWD,40,,,C
US009052008,2010-12,SNWD,20,,,C
US009052008,2010-13,SNWD,20,,,C
US009052008,2010-14,SNWD,40,,,C
US009052008,2010-15,SNWD,10,,,C
US009052008,2010-17,SNWD,10,,,C
US009052008,2010-01,TMAX,242,,,C
US009052008,2010-02,TMAX,216,,,C
US009052008,2010-03,TMAX,255,,,C
US009052008,2010-04,TMAX,276,,,C
US009052008,2010-05,TMAX,206,,,C
US009052008,2010-06,TMAX,244,,,C
US009052008,2010-07,TMAX,221,,,C
US009052008,2010-08,TMAX,239,,,C
US009052008,2010-11,TMAX,268,,,C
US009052008,2010-12,TMAX,199,,,C
US009052008,2010-13,TMAX,181,,,C
US009052008,2010-14,TMAX,177,,,C
US009052008,2010-15,TMAX,213,,,C
US009052008,2010-16,TMAX,285,,,C
US009052008,2010-17,TMAX,312,,,C
US009052008,2010-18,TMAX,265,,,C
US009052008,2010-19,TMAX,264,,,C
US009052008,2010-20,TMAX,279,,,C
US009052008,2010-21,TMAX,272,,,C
US009052008,2010-22,TMAX,315,,,C
US009052008,2010-23,TMAX,245,,,C
US009052008,2010-24,TMAX,263,,,C
US009052008,2010-25,TMAX,317,,,C
US009052008,2010-26,TMAX,304,,,C
US009052008,2010-27,TMAX,274,,,C
US009052008,2010-28,TMAX,239,,,C
US009052008,2010-29,TMAX,248,,,C
US009052008,2010-30,TMAX,276,,,C
US009052008,2010-01,TMIN,114,,,C
US009052008,2010-02,TMIN,114,,,C
US009052008,2010-03,TMIN,88,,,C
US009052008,2010-04,TMIN,144,,,C
US009052008,2010-05,TMIN,127,,,C
US009052008,2010-06,TMIN,122,,,C
US009052008,2010-07,TMIN,111,,,C
US009052008,2010-08,TMIN,148,,,C
US009052008,2010-11,TMIN,172,,,C
US009052008,2010-12,TMIN,145,,,C
US009052008,2010-13,TMIN,144,,,C
US009052008,2010-14,TMIN,138,,,C
US009052008,2010-15,TMIN,138,,,C
US009052008,2010-16,TMIN,112,,,C
US009052008,2010-17,TMIN,158,,,C
US009052008,2010-18,TMIN,125,,,C
US009052008,2010-19,TMIN,123,,,C
US009052008,2010-20,TMIN,167,,,C
US009052008,2010-21,TMIN,172,,,C
US009052008,2010-22,TMIN,174,,,C
US009052008,2010-23,TMIN,151,,,C
US009052008,2010-24,TMIN,132,,,C
US009052008,2010-25,TMIN,162,,,C
US009052008,2010-26,TMIN,171,,,C
US009052008,2010-27,TMIN,168,,,C
US009052008,2010-28,TMIN,142,,,C
US009052008,2010-29,TMIN,124,,,C
US009052008,2010-30,TMIN,128,,,C
US009052008,2010-01,PRCP,342,,,C
US009052008,2010-02,PRCP,0,,,C
US009052008,2010-03,PRCP,0,,,C
US009052008,2010-04,PRCP,0,,,C
US009052008,2010-05,PRCP,42,,,C
US009052008,2010-06,PRCP,2,,,C
US009052008,2010-07,PRCP,54,,,C
US009052008,2010-08,PRCP,4,,,C
US009052008,2010-11,PRCP,236,,,C
US009052008,2010-12,PRCP,132,,,C
US009052008,2010-13,PRCP,66,,,C
US009052008,2010-14,PRCP,68,,,C
US009052008,2010-15,PRCP,2,,,C
US009052008,2010-16,PRCP,0,,,C
US009052008,2010-17,PRCP,0,,,C
US009052008,2010-18,PRCP,0,,,C
US009052008,2010-19,PRCP,0,,,C
US009052008,2010-20,PRCP,6,,,C
US009052008,2010-21,PRCP,86,,,C
US009052008,2010-22,PRCP,204,,,C
US009052008,2010-23,PRCP,110,,,C
US009052008,2010-24,PRCP,0,,,C
US009052008,2010-25,PRCP,0,,,C
US009052008,2010-26,PRCP,330,,,C
US009052008,2010-27,PRCP,4,,,C
US009052008,2010-28,PRCP,0,,,C
US009052008,2010-29,PRCP,0,,,C
US009052008,2010-30,PRCP,0,,,C
US009052008,2010-01,TMAX,289,,,C
US009052008,2010-02,TMAX,300,,,C
US009052008,2010-03,TMAX,311,,,C
US009052008,2010-04,TMAX,255,,,C
US009052008,2010-05,TMAX,251,,,C
US009052008,2010-06,TMAX,285,,,C
US009052008,2010-08,TMAX,276,,,C
US009052008,2010-09,TMAX,300,,,C
US009052008,2010-10,TMAX,311,,,C
US009052008,2010-11,TMAX,276,,,C
US009052008,2010-12,TMAX,253,,,C
US009052008,2010-13,TMAX,291,,,C
US009052008,2010-14,TMAX,306,,,C
US009052008,2010-15,TMAX,288,,,C
US009052008,2010-16,TMAX,315,,,C
US009052008,2010-17,TMAX,344,,,C
US009052008,2010-18,TMAX,271,,,C
US009052008,2010-19,TMAX,263,,,C
US009052008,2010-20,TMAX,290,,,C
US009052008,2010-21,TMAX,289,,,C
US009052008,2010-22,TMAX,280,,,C
US009052008,2010-23,TMAX,292,,,C
US009052008,2010-24,TMAX,258,,,C
US009052008,2010-25,TMAX,273,,,C
US009052008,2010-26,TMAX,288,,,C
US009052008,2010-27,TMAX,322,,,C
US009052008,2010-28,TMAX,260,,,C
US009052008,2010-29,TMAX,229,,,C
US009052008,2010-30,TMAX,276,,,C
US009052008,2010-31,TMAX,303,,,C
US009052008,2010-01,TMIN,162,,,C
US009052008,2010-02,TMIN,178,,,C
US009052008,2010-03,TMIN,222,,,C
US009052008,2010-04,TMIN,192,,,C
US009052008,2010-05,TMIN,170,,,C
US009052008,2010-06,TMIN,152,,,C
US009052008,2010-08,TMIN,143,,,C
US009052008,2010-09,TMIN,148,,,C
US009052008,2010-10,TMIN,154,,,C
US009052008,2010-11,TMIN,158,,,C
US009052008,2010-12,TMIN,147,,,C
US009052008,2010-13,TMIN,163,,,C
US009052008,2010-14,TMIN,168,,,C
US009052008,2010-15,TMIN,131,,,C
US009052008,2010-16,TMIN,156,,,C
US009052008,2010-17,TMIN,175,,,C
US009052008,2010-18,TMIN,173,,,C
US009052008,2010-19,TMIN,155,,,C
US009052008,2010-20,TMIN,155,,,C
US009052008,2010-21,TMIN,137,,,C
US009052008,2010-22,TMIN,196,,,C
US009052008,2010-23,TMIN,185,,,C
US009052008,2010-24,TMIN,176,,,C
US009052008,2010-25,TMIN,151,,,C
US009052008,2010-26,TMIN,160,,,C
US009052008,2010-27,TMIN,195,,,C
US009052008,2010-28,TMIN,169,,,C
US009052008,2010-29,TMIN,165,,,C
US009052008,2010-30,TMIN,170,,,C
US009052008,2010-31,TMIN,167,,,C
US009052008,2010-01,PRCP,0,,,C
US009052008,2010-02,PRCP,0,,,C
US009052008,2010-03,PRCP,0,,,C
US009052008,2010-04,PRCP,70,,,C
US009052008,2010-05,PRCP,228,,,C
US009052008,2010-06,PRCP,2,,,C
US009052008,2010-08,PRCP,0,,,C
US009052008,2010-09,PRCP,0,,,C
US009052008,2010-10,PRCP,18,,,C
US009052008,2010-11,PRCP,10,,,C
US009052008,2010-12,PRCP,0,,,C
US009052008,2010-13,PRCP,0,,,C
US009052008,2010-14,PRCP,0,,,C
US009052008,2010-15,PRCP,0,,,C
US009052008,2010-16,PRCP,0,,,C
US009052008,2010-17,PRCP,0,,,C
US009052008,2010-18,PRCP,0,,,C
US009052008,2010-19,PRCP,2,,,C
US009052008,2010-20,PRCP,0,,,C
US009052008,2010-21,PRCP,172,,,C
US009052008,2010-22,PRCP,102,,,C
US009052008,2010-23,PRCP,34,,,C
US009052008,2010-24,PRCP,0,,,C
US009052008,2010-25,PRCP,0,,,C
US009052008,2010-26,PRCP,0,,,C
US009052008,2010-27,PRCP,66,,,C
US009052008,2010-28,PRCP,2,,,C
US009052008,2010-29,PRCP,150,,,C
US009052008,2010-30,PRCP,74,,,C
US009052008,2010-31,PRCP,0,,,C
US009052008,2010-01,TMAX,294,,,C
US009052008,2010-02,TMAX,294,,,C
US009052008,2010-03,TMAX,303,,,C
US009052008,2010-04,TMAX,287,,,C
US009052008,2010-05,TMAX,255,,,C
US009052008,2010-06,TMAX,289,,,C
US009052008,2010-07,TMAX,304,,,C
US009052008,2010-08,TMAX,329,,,C
US009052008,2010-09,TMAX,310,,,C
US009052008,2010-10,TMAX,295,,,C
US009052008,2010-11,TMAX,329,,,C
US009052008,2010-12,TMAX,327,,,C
US009052008,2010-13,TMAX,275,,,C
US009052008,2010-14,TMAX,254,,,C
US009052008,2010-15,TMAX,246,,,C
US009052008,2010-16,TMAX,257,,,C
US009052008,2010-17,TMAX,259,,,C
US009052008,2010-18,TMAX,275,,,C
US009052008,2010-19,TMAX,281,,,C
US009052008,2010-20,TMAX,298,,,C
US009052008,2010-21,TMAX,317,,,C
US009052008,2010-22,TMAX,312,,,C
US009052008,2010-23,TMAX,286,,,C
US009052008,2010-24,TMAX,240,,,C
US009052008,2010-25,TMAX,232,,,C
US009052008,2010-26,TMAX,278,,,C
US009052008,2010-27,TMAX,274,,,C
US009052008,2010-28,TMAX,288,,,C
US009052008,2010-29,TMAX,297,,,C
US009052008,2010-30,TMAX,305,,,C
US009052008,2010-31,TMAX,253,,,C
US009052008,2010-01,TMIN,192,,,C
US009052008,2010-02,TMIN,210,,,C
US009052008,2010-03,TMIN,187,,,C
US009052008,2010-04,TMIN,191,,,C
US009052008,2010-05,TMIN,163,,,C
US009052008,2010-06,TMIN,149,,,C
US009052008,2010-07,TMIN,195,,,C
US009052008,2010-08,TMIN,200,,,C
US009052008,2010-09,TMIN,191,,,C
US009052008,2010-10,TMIN,190,,,C
US009052008,2010-11,TMIN,211,,,C
US009052008,2010-12,TMIN,177,,,C
US009052008,2010-13,TMIN,197,,,C
US009052008,2010-14,TMIN,148,,,C
US009052008,2010-15,TMIN,133,,,C
US009052008,2010-16,TMIN,112,,,C
US009052008,2010-17,TMIN,137,,,C
US009052008,2010-18,TMIN,167,,,C
US009052008,2010-19,TMIN,184,,,C
US009052008,2010-20,TMIN,202,,,C
US009052008,2010-21,TMIN,175,,,C
US009052008,2010-22,TMIN,198,,,C
US009052008,2010-23,TMIN,178,,,C
US009052008,2010-24,TMIN,126,,,C
US009052008,2010-25,TMIN,97,,,C
US009052008,2010-26,TMIN,122,,,C
US009052008,2010-27,TMIN,142,,,C
US009052008,2010-28,TMIN,148,,,C
US009052008,2010-29,TMIN,171,,,C
US009052008,2010-30,TMIN,206,,,C
US009052008,2010-31,TMIN,143,,,C
US009052008,2010-01,PRCP,0,,,C
US009052008,2010-02,PRCP,70,,,C
US009052008,2010-03,PRCP,216,,,C
US009052008,2010-04,PRCP,0,,,C
US009052008,2010-05,PRCP,0,,,C
US009052008,2010-06,PRCP,0,,,C
US009052008,2010-07,PRCP,0,,,C
US009052008,2010-08,PRCP,20,,,C
US009052008,2010-10,PRCP,228,,,C
US009052008,2010-11,PRCP,0,,,C
US009052008,2010-13,PRCP,0,,,C
US009052008,2010-14,PRCP,2,,,C
US009052008,2010-15,PRCP,0,,,C
US009052008,2010-16,PRCP,0,,,C
US009052008,2010-17,PRCP,0,,,C
US009052008,2010-18,PRCP,0,,,C
US009052008,2010-19,PRCP,50,,,C
US009052008,2010-20,PRCP,21,,,C
US009052008,2010-21,PRCP,0,,,C
US009052008,2010-22,PRCP,0,,,C
US009052008,2010-23,PRCP,151,,,C
US009052008,2010-24,PRCP,0,,,C
US009052008,2010-25,PRCP,0,,,C
US009052008,2010-26,PRCP,0,,,C
US009052008,2010-27,PRCP,0,,,C
US009052008,2010-28,PRCP,0,,,C
US009052008,2010-29,PRCP,0,,,C
US009052008,2010-30,PRCP,86,,,C
US009052008,2010-31,PRCP,438,,,C
US009052008,2010-01,TMAX,245,,,C
US009052008,2010-02,TMAX,211,,,C
US009052008,2010-03,TMAX,193,,,C
US009052008,2010-04,TMAX,222,,,C
US009052008,2010-05,TMAX,237,,,C
US009052008,2010-06,TMAX,228,,,C
US009052008,2010-07,TMAX,193,,,C
US009052008,2010-08,TMAX,210,,,C
US009052008,2010-09,TMAX,211,,,C
US009052008,2010-10,TMAX,177,,,C
US009052008,2010-11,TMAX,235,,,C
US009052008,2010-12,TMAX,276,,,C
US009052008,2010-13,TMAX,259,,,C
US009052008,2010-14,TMAX,221,,,C
US009052008,2010-15,TMAX,242,,,C
US009052008,2010-16,TMAX,169,,,C
US009052008,2010-17,TMAX,205,,,C
US009052008,2010-18,TMAX,102,,,C
US009052008,2010-19,TMAX,163,,,C
US009052008,2010-20,TMAX,312,,,C
US009052008,2010-21,TMAX,217,,,C
US009052008,2010-22,TMAX,204,,,C
US009052008,2010-23,TMAX,219,,,C
US009052008,2010-24,TMAX,166,,,C
US009052008,2010-25,TMAX,201,,,C
US009052008,2010-26,TMAX,192,,,C
US009052008,2010-27,TMAX,248,,,C
US009052008,2010-28,TMAX,227,,,C
US009052008,2010-29,TMAX,236,,,C
US009052008,2010-30,TMAX,220,,,C
US009052008,2010-01,TMIN,120,,,C
US009052008,2010-02,TMIN,120,,,C
US009052008,2010-03,TMIN,77,,,C
US009052008,2010-04,TMIN,64,,,C
US009052008,2010-05,TMIN,111,,,C
US009052008,2010-06,TMIN,114,,,C
US009052008,2010-07,TMIN,84,,,C
US009052008,2010-08,TMIN,66,,,C
US009052008,2010-09,TMIN,123,,,C
US009052008,2010-10,TMIN,125,,,C
US009052008,2010-11,TMIN,92,,,C
US009052008,2010-12,TMIN,97,,,C
US009052008,2010-13,TMIN,91,,,C
US009052008,2010-14,TMIN,112,,,C
US009052008,2010-15,TMIN,112,,,C
US009052008,2010-16,TMIN,96,,,C
US009052008,2010-17,TMIN,88,,,C
US009052008,2010-18,TMIN,37,,,C
US009052008,2010-19,TMIN,93,,,C
US009052008,2010-20,TMIN,111,,,C
US009052008,2010-21,TMIN,102,,,C
US009052008,2010-22,TMIN,91,,,C
US009052008,2010-23,TMIN,96,,,C
US009052008,2010-24,TMIN,80,,,C
US009052008,2010-25,TMIN,61,,,C
US009052008,2010-26,TMIN,44,,,C
US009052008,2010-27,TMIN,69,,,C
US009052008,2010-28,TMIN,98,,,C
US009052008,2010-29,TMIN,95,,,C
US009052008,2010-30,TMIN,66,,,C
US009052008,2010-01,PRCP,0,,,C
US009052008,2010-02,PRCP,60,,,C
US009052008,2010-03,PRCP,0,,,C
US009052008,2010-04,PRCP,0,,,C
US009052008,2010-05,PRCP,0,,,C
US009052008,2010-06,PRCP,27,,,C
US009052008,2010-07,PRCP,0,,,C
US009052008,2010-08,PRCP,184,,,C
US009052008,2010-09,PRCP,216,,,C
US009052008,2010-10,PRCP,35,,,C
US009052008,2010-11,PRCP,0,,,C
US009052008,2010-12,PRCP,0,,,C
US009052008,2010-13,PRCP,0,,,C
US009052008,2010-14,PRCP,0,,,C
US009052008,2010-15,PRCP,327,,,C
US009052008,2010-16,PRCP,0,,,C
US009052008,2010-17,PRCP,0,,,C
US009052008,2010-18,PRCP,33,,,C
US009052008,2010-19,PRCP,0,,,C
US009052008,2010-20,PRCP,22,,,C
US009052008,2010-21,PRCP,38,,,C
US009052008,2010-22,PRCP,336,,,C
US009052008,2010-23,PRCP,267,,,C
US009052008,2010-24,PRCP,0,,,C
US009052008,2010-25,PRCP,13,,,C
US009052008,2010-26,PRCP,0,,,C
US009052008,2010-27,PRCP,0,,,C
US009052008,2010-28,PRCP,0,,,C
US009052008,2010-29,PRCP,0,,,C
US009052008,2010-30,PRCP,0,,,C
US009052008,2010-01,TMAX,242,,,C
US009052008,2010-02,TMAX,139,,,C
US009052008,2010-03,TMAX,160,,,C
US009052008,2010-04,TMAX,190,,,C
US009052008,2010-05,TMAX,250,,,C
US009052008,2010-06,TMAX,222,,,C
US009052008,2010-07,TMAX,242,,,C
US009052008,2010-08,TMAX,300,,,C
US009052008,2010-09,TMAX,239,,,C
US009052008,2010-10,TMAX,263,,,C
US009052008,2010-11,TMAX,258,,,C
US009052008,2010-12,TMAX,190,,,C
US009052008,2010-13,TMAX,172,,,C
US009052008,2010-15,TMAX,200,,,C
US009052008,2010-16,TMAX,172,,,C
US009052008,2010-17,TMAX,154,,,C
US009052008,2010-18,TMAX,144,,,C
US009052008,2010-19,TMAX,168,,,C
US009052008,2010-20,TMAX,203,,,C
US009052008,2010-21,TMAX,151,,,C
US009052008,2010-22,TMAX,226,,,C
US009052008,2010-23,TMAX,213,,,C
US009052008,2010-24,TMAX,163,,,C
US009052008,2010-25,TMAX,145,,,C
US009052008,2010-26,TMAX,93,,,C
US009052008,2010-27,TMAX,49,,,C
US009052008,2010-28,TMAX,54,,,C
US009052008,2010-29,TMAX,172,,,C
US009052008,2010-30,TMAX,129,,,C
US009052008,2010-31,TMAX,100,,,C
US009052008,2010-01,TMIN,61,,,C
US009052008,2010-02,TMIN,30,,,C
US009052008,2010-03,TMIN,0,,,C
US009052008,2010-04,TMIN,21,,,C
US009052008,2010-05,TMIN,67,,,C
US009052008,2010-06,TMIN,69,,,C
US009052008,2010-07,TMIN,15,,,C
US009052008,2010-08,TMIN,100,,,C
US009052008,2010-09,TMIN,97,,,C
US009052008,2010-10,TMIN,83,,,C
US009052008,2010-11,TMIN,93,,,C
US009052008,2010-12,TMIN,57,,,C
US009052008,2010-13,TMIN,35,,,C
US009052008,2010-15,TMIN,3,,,C
US009052008,2010-16,TMIN,45,,,C
US009052008,2010-17,TMIN,9,,,C
US009052008,2010-18,TMIN,16,,,C
US009052008,2010-19,TMIN,6,,,C
US009052008,2010-20,TMIN,26,,,C
US009052008,2010-21,TMIN,-10,,,C
US009052008,2010-22,TMIN,22,,,C
US009052008,2010-23,TMIN,109,,,C
US009052008,2010-24,TMIN,86,,,C
US009052008,2010-25,TMIN,90,,,C
US009052008,2010-26,TMIN,32,,,C
US009052008,2010-27,TMIN,1,,,C
US009052008,2010-28,TMIN,-36,,,C
US009052008,2010-29,TMIN,-39,,,C
US009052008,2010-30,TMIN,-8,,,C
US009052008,2010-31,TMIN,-19,,,C
US009052008,2010-01,PRCP,0,,,C
US009052008,2010-02,PRCP,0,,,C
US009052008,2010-03,PRCP,0,,,C
US009052008,2010-04,PRCP,0,,,C
US009052008,2010-05,PRCP,0,,,C
US009052008,2010-06,PRCP,0,,,C
US009052008,2010-07,PRCP,0,,,C
US009052008,2010-08,PRCP,0,,,C
US009052008,2010-09,PRCP,0,,,C
US009052008,2010-10,PRCP,0,,,C
US009052008,2010-11,PRCP,0,,,C
US009052008,2010-12,PRCP,0,,,C
US009052008,2010-13,PRCP,0,,,C
US009052008,2010-15,PRCP,0,,,C
US009052008,2010-16,PRCP,0,,,C
US009052008,2010-17,PRCP,0,,,C
US009052008,2010-18,PRCP,0,,,C
US009052008,2010-19,PRCP,0,,,C
US009052008,2010-20,PRCP,0,,,C
US009052008,2010-21,PRCP,0,,,C
US009052008,2010-22,PRCP,0,,,C
US009052008,2010-23,PRCP,0,,,C
US009052008,2010-24,PRCP,0,,,C
US009052008,2010-25,PRCP,153,,,C
US009052008,2010-26,PRCP,83,,,C
US009052008,2010-27,PRCP,0,,,C
US009052008,2010-28,PRCP,0,,,C
US009052008,2010-29,PRCP,0,,,C
US009052008,2010-30,PRCP,0,,,C
US009052008,2010-31,PRCP,0,,,C
US009052008,2010-30,SNWD,10,,,C
US009052008,2010-31,SNWD,10,,,C
US009052008,2010-01,TMAX,122,,,C
US009052008,2010-02,TMAX,159,,,C
US009052008,2010-03,TMAX,144,,,C
US009052008,2010-04,TMAX,88,,,C
